id,source,job_title,company,location,country_code,country_name,salary_min,salary_max,currency,skills,skills_count,dataset_origin,collected_at
glassdoor_europe_642,glassdoor_europe,Principal Engineer,Spotify,"Capital, Belgium",BE,Belgium,65218,78261,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_643,glassdoor_europe,Technical Lead,DeepMind,"Capital, Sweden",SE,Sweden,63048,75657,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_644,glassdoor_europe,Software Architect,Philips,"Capital, Switzerland",CH,Switzerland,126418,151701,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_645,glassdoor_europe,Data Scientist,OVH,"City, Denmark",DK,Denmark,113119,135742,EUR,Python;R;TensorFlow,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_646,glassdoor_europe,Data Scientist,OVH,"Capital, Denmark",DK,Denmark,58986,70783,EUR,SQL;Machine Learning;Python,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_647,glassdoor_europe,Backend Developer,N26,"Capital, Germany",DE,Germany,128413,154095,EUR,Java;Redis;PostgreSQL,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_648,glassdoor_europe,Frontend Developer,Zalando,"Capital, Germany",DE,Germany,95232,114278,EUR,Vue.js;JavaScript;CSS,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_649,glassdoor_europe,Software Architect,Spotify,"Capital, Spain",ES,Spain,63574,76288,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_650,glassdoor_europe,Full Stack Developer,Siemens,"City, Germany",DE,Germany,121749,146098,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_651,glassdoor_europe,Site Reliability Engineer,Wise,"Capital, Spain",ES,Spain,59805,71766,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_652,glassdoor_europe,Backend Developer,Wise,"Capital, United Kingdom",GB,United Kingdom,115214,138256,EUR,Java;Redis;Python,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_653,glassdoor_europe,Full Stack Developer,Siemens,"City, Italy",IT,Italy,47948,57537,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_654,glassdoor_europe,Full Stack Developer,Nokia,"Capital, Denmark",DK,Denmark,69928,83913,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_655,glassdoor_europe,Staff Engineer,OVH,"Capital, Austria",AT,Austria,52591,63109,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_656,glassdoor_europe,Machine Learning Engineer,Spotify,"Capital, France",FR,France,62227,74672,EUR,Python;Docker;PyTorch,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_657,glassdoor_europe,Backend Developer,ASML,"City, Germany",DE,Germany,71818,86181,EUR,Node.js;Python;Java,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_658,glassdoor_europe,Site Reliability Engineer,N26,"Capital, Sweden",SE,Sweden,78115,93738,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_659,glassdoor_europe,Machine Learning Engineer,N26,"City, France",FR,France,83819,100582,EUR,PyTorch;TensorFlow;Docker,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_660,glassdoor_europe,DevOps Engineer,Supercell,"City, Denmark",DK,Denmark,98537,118244,EUR,Kubernetes;Linux;Jenkins,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_661,glassdoor_europe,Data Analyst,Supercell,"City, Belgium",BE,Belgium,127747,153296,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_662,glassdoor_europe,Software Engineer,Revolut,"Capital, Italy",IT,Italy,46334,55600,EUR,Docker;React;Python,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_663,glassdoor_europe,Data Scientist,Skype,"City, Italy",IT,Italy,76461,91753,EUR,R;SQL;Python,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_664,glassdoor_europe,Software Engineer,Adyen,"City, United Kingdom",GB,United Kingdom,85491,102589,EUR,React;Java;Docker,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_665,glassdoor_europe,Technical Lead,Adyen,"City, Norway",NO,Norway,132010,158412,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_666,glassdoor_europe,Principal Engineer,Skype,"Capital, Denmark",DK,Denmark,106604,127924,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_667,glassdoor_europe,Site Reliability Engineer,Philips,"City, United Kingdom",GB,United Kingdom,121738,146085,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_668,glassdoor_europe,Site Reliability Engineer,Amadeus,"City, France",FR,France,75722,90866,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_669,glassdoor_europe,Data Analyst,Dassault Systemes,"City, France",FR,France,67785,81342,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_670,glassdoor_europe,Frontend Developer,Zalando,"Capital, Switzerland",CH,Switzerland,140544,168652,EUR,CSS;React;JavaScript,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_671,glassdoor_europe,Software Engineer,Philips,"City, Norway",NO,Norway,125500,150600,EUR,Python;React;JavaScript,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_672,glassdoor_europe,Backend Developer,ASML,"City, Italy",IT,Italy,72355,86826,EUR,Redis;PostgreSQL;Python,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_673,glassdoor_europe,Backend Developer,Wise,"City, Sweden",SE,Sweden,107856,129427,EUR,Node.js;Redis;PostgreSQL,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_674,glassdoor_europe,Frontend Developer,Dassault Systemes,"City, Switzerland",CH,Switzerland,84423,101307,EUR,React;Vue.js;JavaScript,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_675,glassdoor_europe,Software Architect,Klarna,"Capital, Belgium",BE,Belgium,54622,65546,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_676,glassdoor_europe,Principal Engineer,Dassault Systemes,"Capital, France",FR,France,49713,59655,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_677,glassdoor_europe,Software Architect,King Digital Entertainment,"City, Italy",IT,Italy,49259,59110,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_678,glassdoor_europe,Frontend Developer,ARM,"Capital, Italy",IT,Italy,114105,136926,EUR,JavaScript;React;Vue.js,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_679,glassdoor_europe,Full Stack Developer,Skype,"City, Germany",DE,Germany,94270,113124,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_680,glassdoor_europe,Data Analyst,Nokia,"Capital, Norway",NO,Norway,101032,121238,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_681,glassdoor_europe,DevOps Engineer,Spotify,"Capital, Belgium",BE,Belgium,74154,88984,EUR,Linux;AWS;Kubernetes,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_682,glassdoor_europe,Frontend Developer,Nokia,"Capital, France",FR,France,51256,61507,EUR,React;JavaScript;HTML,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_683,glassdoor_europe,Staff Engineer,Wise,"Capital, Norway",NO,Norway,95295,114354,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_684,glassdoor_europe,Site Reliability Engineer,Philips,"Capital, Sweden",SE,Sweden,87039,104446,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_685,glassdoor_europe,DevOps Engineer,Criteo,"Capital, Italy",IT,Italy,112803,135363,EUR,Docker;Jenkins;Kubernetes,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_686,glassdoor_europe,Staff Engineer,DeepMind,"Capital, Netherlands",NL,Netherlands,104850,125820,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_687,glassdoor_europe,Software Engineer,Wise,"City, Sweden",SE,Sweden,81718,98061,EUR,Python;JavaScript;Java,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_688,glassdoor_europe,Site Reliability Engineer,Supercell,"City, Spain",ES,Spain,35100,42120,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_689,glassdoor_europe,Software Architect,Dassault Systemes,"Capital, France",FR,France,59288,71145,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_690,glassdoor_europe,Backend Developer,Nokia,"City, Sweden",SE,Sweden,148663,178395,EUR,Python;PostgreSQL;Java,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_691,glassdoor_europe,Technical Lead,BlaBlaCar,"Capital, Netherlands",NL,Netherlands,154225,185070,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_692,glassdoor_europe,Product Manager,Wise,"Capital, Switzerland",CH,Switzerland,119376,143251,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_693,glassdoor_europe,Data Engineer,SAP,"City, Italy",IT,Italy,60052,72062,EUR,Kafka;Spark;Airflow,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_694,glassdoor_europe,Principal Engineer,Nokia,"Capital, Germany",DE,Germany,129993,155991,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_695,glassdoor_europe,Staff Engineer,Adyen,"Capital, Denmark",DK,Denmark,124801,149761,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_696,glassdoor_europe,Site Reliability Engineer,ARM,"Capital, Italy",IT,Italy,54796,65755,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_697,glassdoor_europe,Software Engineer,Revolut,"Capital, France",FR,France,52581,63097,EUR,Java;React;Python,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_698,glassdoor_europe,Data Scientist,Supercell,"City, Norway",NO,Norway,68241,81889,EUR,Machine Learning;R;Python,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_699,glassdoor_europe,Data Scientist,Criteo,"Capital, Netherlands",NL,Netherlands,153156,183787,EUR,R;Machine Learning;TensorFlow,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_700,glassdoor_europe,Site Reliability Engineer,Supercell,"Capital, United Kingdom",GB,United Kingdom,133677,160412,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_701,glassdoor_europe,Technical Lead,BlaBlaCar,"Capital, Belgium",BE,Belgium,53809,64570,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_702,glassdoor_europe,Software Architect,Klarna,"City, United Kingdom",GB,United Kingdom,103550,124260,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_703,glassdoor_europe,Software Engineer,Spotify,"Capital, Spain",ES,Spain,60488,72585,EUR,React;Python;JavaScript,3,european_market_data,2025-07-02T11:14:24.145089
glassdoor_europe_704,glassdoor_europe,Data Engineer,Philips,"Capital, Norway",NO,Norway,122982,147578,EUR,SQL;Python;Kafka,3,european_market_data,2025-07-02T11:14:24.146201
glassdoor_europe_705,glassdoor_europe,Technical Lead,Revolut,"City, Norway",NO,Norway,63213,75855,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.146201
glassdoor_europe_706,glassdoor_europe,Full Stack Developer,Skype,"Capital, Switzerland",CH,Switzerland,165498,198597,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.146201
glassdoor_europe_707,glassdoor_europe,DevOps Engineer,Siemens,"City, Denmark",DK,Denmark,84117,100940,EUR,Linux;Docker;Jenkins,3,european_market_data,2025-07-02T11:14:24.146201
glassdoor_europe_708,glassdoor_europe,Data Analyst,Amadeus,"Capital, Italy",IT,Italy,46028,55233,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.146201
glassdoor_europe_709,glassdoor_europe,Software Architect,Siemens,"City, Norway",NO,Norway,124708,149649,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.146201
glassdoor_europe_710,glassdoor_europe,Principal Engineer,Criteo,"Capital, Belgium",BE,Belgium,58123,69747,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.146201
glassdoor_europe_711,glassdoor_europe,Principal Engineer,Klarna,"Capital, United Kingdom",GB,United Kingdom,120549,144658,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.146201
glassdoor_europe_712,glassdoor_europe,Backend Developer,DeepMind,"Capital, France",FR,France,87755,105306,EUR,PostgreSQL;Java;Node.js,3,european_market_data,2025-07-02T11:14:24.146201
glassdoor_europe_713,glassdoor_europe,Site Reliability Engineer,Wise,"City, Netherlands",NL,Netherlands,71341,85609,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.146201
glassdoor_europe_714,glassdoor_europe,Frontend Developer,ARM,"City, Germany",DE,Germany,73747,88496,EUR,React;Vue.js;HTML,3,european_market_data,2025-07-02T11:14:24.146201
glassdoor_europe_715,glassdoor_europe,Site Reliability Engineer,Revolut,"City, United Kingdom",GB,United Kingdom,75719,90862,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.146201
glassdoor_europe_716,glassdoor_europe,Software Engineer,Criteo,"Capital, United Kingdom",GB,United Kingdom,71872,86246,EUR,JavaScript;Docker;Python,3,european_market_data,2025-07-02T11:14:24.146201
glassdoor_europe_717,glassdoor_europe,Data Engineer,ASML,"Capital, Belgium",BE,Belgium,66044,79252,EUR,Kafka;Airflow;SQL,3,european_market_data,2025-07-02T11:14:24.146201
glassdoor_europe_718,glassdoor_europe,Data Scientist,Amadeus,"Capital, Norway",NO,Norway,167874,201448,EUR,TensorFlow;R;Python,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_719,glassdoor_europe,Product Manager,Amadeus,"City, Denmark",DK,Denmark,140008,168009,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_720,glassdoor_europe,Software Architect,Klarna,"City, United Kingdom",GB,United Kingdom,65520,78624,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_721,glassdoor_europe,Data Scientist,Dassault Systemes,"City, Spain",ES,Spain,102696,123235,EUR,Machine Learning;R;TensorFlow,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_722,glassdoor_europe,Backend Developer,BlaBlaCar,"Capital, Spain",ES,Spain,51415,61698,EUR,Redis;Java;Python,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_723,glassdoor_europe,Staff Engineer,Spotify,"Capital, Norway",NO,Norway,147715,177258,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_724,glassdoor_europe,Product Manager,Adyen,"City, Norway",NO,Norway,113428,136113,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_725,glassdoor_europe,Machine Learning Engineer,Criteo,"City, Denmark",DK,Denmark,54489,65386,EUR,Docker;PyTorch;TensorFlow,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_726,glassdoor_europe,Data Engineer,Wise,"City, Italy",IT,Italy,61482,73778,EUR,Python;SQL;Spark,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_727,glassdoor_europe,Data Analyst,Spotify,"Capital, Netherlands",NL,Netherlands,117097,140516,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_728,glassdoor_europe,Principal Engineer,Adyen,"Capital, United Kingdom",GB,United Kingdom,51236,61483,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_729,glassdoor_europe,Software Engineer,OVH,"City, France",FR,France,46752,56102,EUR,JavaScript;Python;Java,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_730,glassdoor_europe,Machine Learning Engineer,King Digital Entertainment,"Capital, Austria",AT,Austria,113557,136268,EUR,TensorFlow;Python;MLflow,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_731,glassdoor_europe,Data Engineer,Supercell,"Capital, Netherlands",NL,Netherlands,115569,138682,EUR,Kafka;Python;Airflow,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_732,glassdoor_europe,Data Analyst,Supercell,"City, Denmark",DK,Denmark,89129,106954,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_733,glassdoor_europe,Machine Learning Engineer,ARM,"Capital, Germany",DE,Germany,79974,95968,EUR,PyTorch;MLflow;Docker,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_734,glassdoor_europe,Backend Developer,Nokia,"City, Italy",IT,Italy,61845,74214,EUR,PostgreSQL;Node.js;Python,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_735,glassdoor_europe,Frontend Developer,Skype,"Capital, Austria",AT,Austria,58743,70491,EUR,CSS;JavaScript;React,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_736,glassdoor_europe,Software Engineer,Criteo,"City, Sweden",SE,Sweden,103897,124676,EUR,Java;Python;Docker,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_737,glassdoor_europe,Data Scientist,BlaBlaCar,"Capital, France",FR,France,69500,83400,EUR,SQL;Python;Machine Learning,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_738,glassdoor_europe,Software Engineer,DeepMind,"Capital, Belgium",BE,Belgium,62637,75164,EUR,Docker;React;Java,3,european_market_data,2025-07-02T11:14:24.147255
